forecast_date,target,target_end_date,location,type,quantile,value,row
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.6,2476,1957
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.65,2480,1958
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.7,2485,1959
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.75,2491,1960
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.8,2497,1961
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.85,2502,1962
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.9,2510,1963
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.95,2522,1964
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.975,2533,1965
2020-10-19,2 wk ahead cum death,2020-10-31,27,quantile,0.99,2544,1966
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.01,2409,1967
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.025,2429,1968
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.05,2446,1969
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.1,2468,1970
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.15,2483,1971
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.2,2493,1972
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.25,2501,1973
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.3,2510,1974
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.35,2518,1975
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.4,2526,1976
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.45,2533,1977
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.5,2539,1978
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.55,2546,1979
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.6,2553,1980
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.65,2561,1981
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.7,2569,1982
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.75,2578,1983
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.8,2588,1984
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.85,2596,1985
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.9,2611,1986
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.95,2631,1987
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.975,2647,1988
2020-10-19,3 wk ahead cum death,2020-11-07,27,quantile,0.99,2667,1989
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.01,2431,1990
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.025,2459,1991
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.05,2481,1992
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.1,2511,1993
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.15,2533,1994
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.2,2548,1995
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.25,2560,1996
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.3,2571,1997
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.35,2583,1998
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.4,2593,1999
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.45,2603,2000
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.5,2611,2001
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.55,2621,2002
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.6,2632,2003
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.65,2643,2004
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.7,2654,2005
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.75,2667,2006
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.8,2681,2007
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.85,2693,2008
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.9,2714,2009
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.95,2742,2010
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.975,2765,2011
2020-10-19,4 wk ahead cum death,2020-11-14,27,quantile,0.99,2791,2012
2020-10-19,1 wk ahead cum death,2020-10-24,27,point,NA,2393,2013
2020-10-19,2 wk ahead cum death,2020-10-31,27,point,NA,2467,2014
2020-10-19,3 wk ahead cum death,2020-11-07,27,point,NA,2539,2015
2020-10-19,4 wk ahead cum death,2020-11-14,27,point,NA,2611,2016
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.01,3194,2017
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.025,3196,2018
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.05,3201,2019
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.1,3206,2020
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.15,3211,2021
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.2,3215,2022
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.25,3219,2023
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.3,3222,2024
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.35,3226,2025
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.4,3229,2026
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.45,3232,2027
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.5,3236,2028
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.55,3239,2029
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.6,3244,2030
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.65,3249,2031
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.7,3255,2032
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.75,3261,2033
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.8,3269,2034
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.85,3278,2035
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.9,3292,2036
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.95,3319,2037
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.975,3360,2038
2020-10-19,1 wk ahead cum death,2020-10-24,28,quantile,0.99,3438,2039
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.01,3199,2040
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.025,3205,2041
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.05,3213,2042
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.1,3221,2043
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.15,3230,2044
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.2,3239,2045
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.25,3246,2046
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.3,3253,2047
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.35,3261,2048
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.4,3268,2049
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.45,3275,2050
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.5,3283,2051
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.55,3291,2052
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.6,3300,2053
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.65,3311,2054
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.7,3323,2055
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.75,3336,2056
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.8,3353,2057
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.85,3378,2058
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.9,3422,2059
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.95,3525,2060
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.975,3725,2061
2020-10-19,2 wk ahead cum death,2020-10-31,28,quantile,0.99,4890,2062
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.01,3200,2063
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.025,3207,2064
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.05,3217,2065
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.1,3229,2066
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.15,3241,2067
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.2,3253,2068
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.25,3264,2069
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.3,3275,2070
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.35,3288,2071
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.4,3298,2072
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.45,3310,2073
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.5,3323,2074
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.55,3336,2075
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.6,3351,2076
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.65,3368,2077
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.7,3387,2078
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.75,3410,2079
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.8,3444,2080
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.85,3489,2081
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.9,3569,2082
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.95,3909,2083
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.975,4875,2084
2020-10-19,3 wk ahead cum death,2020-11-07,28,quantile,0.99,15591,2085
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.01,3200,2086
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.025,3207,2087
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.05,3218,2088
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.1,3232,2089
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.15,3246,2090
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.2,3261,2091
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.25,3275,2092
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.3,3290,2093
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.35,3307,2094
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.4,3322,2095
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.45,3339,2096
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.5,3357,2097
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.55,3376,2098
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.6,3397,2099
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.65,3421,2100
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.7,3450,2101
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.75,3484,2102
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.8,3535,2103
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.85,3616,2104
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.9,3781,2105
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.95,4700,2106
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.975,9645,2107
2020-10-19,4 wk ahead cum death,2020-11-14,28,quantile,0.99,104877,2108
2020-10-19,1 wk ahead cum death,2020-10-24,28,point,NA,3236,2109
2020-10-19,2 wk ahead cum death,2020-10-31,28,point,NA,3283,2110
2020-10-19,3 wk ahead cum death,2020-11-07,28,point,NA,3323,2111
2020-10-19,4 wk ahead cum death,2020-11-14,28,point,NA,3357,2112
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.01,2749,2113
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.025,2771,2114
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.05,2799,2115
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.1,2825,2116
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.15,2839,2117
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.2,2851,2118
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.25,2865,2119
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.3,2874,2120
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.35,2885,2121
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.4,2897,2122
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.45,2905,2123
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.5,2913,2124
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.55,2923,2125
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.6,2933,2126
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.65,2943,2127
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.7,2952,2128
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.75,2966,2129
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.8,2979,2130
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.85,2995,2131
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.9,3014,2132
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.95,3036,2133
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.975,3059,2134
2020-10-19,1 wk ahead cum death,2020-10-24,29,quantile,0.99,3093,2135
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.01,2793,2136
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.025,2836,2137
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.05,2896,2138
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.1,2950,2139
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.15,2986,2140
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.2,3017,2141
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.25,3050,2142
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.3,3074,2143
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.35,3096,2144
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.4,3121,2145
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.45,3141,2146
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.5,3159,2147
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.55,3179,2148
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.6,3202,2149
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.65,3224,2150
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.7,3247,2151
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.75,3277,2152
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.8,3303,2153
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.85,3338,2154
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.9,3381,2155
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.95,3436,2156
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.975,3488,2157
2020-10-19,2 wk ahead cum death,2020-10-31,29,quantile,0.99,3560,2158
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.01,2793,2159
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.025,2851,2160
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.05,2952,2161
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.1,3041,2162
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.15,3110,2163
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.2,3162,2164
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.25,3217,2165
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.3,3254,2166
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.35,3298,2167
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.4,3340,2168
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.45,3377,2169
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.5,3414,2170
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.55,3448,2171
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.6,3484,2172
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.65,3525,2173
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.7,3566,2174
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.75,3615,2175
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.8,3665,2176
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.85,3719,2177
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.9,3792,2178
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.95,3898,2179
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.975,3994,2180
2020-10-19,3 wk ahead cum death,2020-11-07,29,quantile,0.99,4117,2181
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.01,2793,2182
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.025,2851,2183
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.05,2969,2184
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.1,3112,2185
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.15,3219,2186
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.2,3301,2187
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.25,3383,2188
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.3,3438,2189
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.35,3501,2190
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.4,3560,2191
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.45,3618,2192
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.5,3678,2193
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.55,3728,2194
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.6,3782,2195
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.65,3844,2196
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.7,3901,2197
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.75,3971,2198
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.8,4049,2199
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.85,4131,2200
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.9,4238,2201
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.95,4397,2202
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.975,4543,2203
2020-10-19,4 wk ahead cum death,2020-11-14,29,quantile,0.99,4726,2204
2020-10-19,1 wk ahead cum death,2020-10-24,29,point,NA,2913,2205
2020-10-19,2 wk ahead cum death,2020-10-31,29,point,NA,3159,2206
2020-10-19,3 wk ahead cum death,2020-11-07,29,point,NA,3414,2207
2020-10-19,4 wk ahead cum death,2020-11-14,29,point,NA,3678,2208
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.01,256,2209
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.025,259,2210
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.05,260,2211
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.1,263,2212
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.15,264,2213
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.2,266,2214
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.25,267,2215
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.3,268,2216
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.35,269,2217
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.4,269,2218
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.45,270,2219
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.5,271,2220
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.55,272,2221
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.6,273,2222
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.65,273,2223
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.7,274,2224
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.75,275,2225
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.8,276,2226
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.85,278,2227
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.9,279,2228
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.95,282,2229
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.975,284,2230
2020-10-19,1 wk ahead cum death,2020-10-24,30,quantile,0.99,286,2231
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.01,266,2232
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.025,273,2233
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.05,276,2234
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.1,283,2235
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.15,286,2236
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.2,289,2237
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.25,291,2238
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.3,294,2239
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.35,296,2240
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.4,297,2241
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.45,299,2242
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.5,301,2243
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.55,303,2244
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.6,305,2245
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.65,306,2246
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.7,309,2247
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.75,311,2248
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.8,313,2249
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.85,317,2250
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.9,320,2251
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.95,326,2252
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.975,331,2253
2020-10-19,2 wk ahead cum death,2020-10-31,30,quantile,0.99,336,2254
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.01,273,2255
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.025,285,2256
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.05,291,2257
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.1,301,2258
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.15,306,2259
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.2,311,2260
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.25,314,2261
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.3,319,2262
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.35,322,2263
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.4,325,2264
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.45,328,2265
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.5,331,2266
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.55,334,2267
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.6,338,2268
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.65,340,2269
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.7,345,2270
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.75,348,2271
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.8,352,2272
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.85,358,2273
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.9,362,2274
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.95,373,2275
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.975,380,2276
2020-10-19,3 wk ahead cum death,2020-11-07,30,quantile,0.99,388,2277
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.01,277,2278
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.025,294,2279
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.05,304,2280
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.1,318,2281
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.15,325,2282
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.2,332,2283
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.25,337,2284
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.3,344,2285
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.35,349,2286
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.4,353,2287
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.45,358,2288
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.5,362,2289
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.55,366,2290
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.6,372,2291
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.65,375,2292
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.7,381,2293
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.75,386,2294
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.8,392,2295
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.85,400,2296
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.9,407,2297
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.95,422,2298
2020-10-19,4 wk ahead cum death,2020-11-14,30,quantile,0.975,432,2299
