location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,overall_eligibility
54,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
54,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
54,UCLA-SuEIR,eligible,eligible,eligible,eligible
54,UMass-MechBayes,eligible,eligible,eligible,eligible
54,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
54,UT-Mobility,eligible,eligible,eligible,eligible
54,YYG-ParamSearch,eligible,eligible,eligible,eligible
55,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
55,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
55,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
55,CU-select,eligible,eligible,eligible,eligible
55,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
55,IHME-CurveFit,eligible,eligible,eligible,eligible
55,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
55,IowaStateLW-STEM,eligible,eligible,eligible,eligible
55,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
55,LANL-GrowthRate,eligible,eligible,eligible,eligible
55,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
55,NotreDame-FRED,eligible,eligible,eligible,eligible
55,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
55,SWC-TerminusCM,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
55,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
55,UCLA-SuEIR,eligible,eligible,eligible,eligible
55,UMass-MechBayes,eligible,eligible,eligible,eligible
55,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
55,UT-Mobility,eligible,eligible,eligible,eligible
55,YYG-ParamSearch,eligible,eligible,eligible,eligible
56,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
56,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
56,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
56,CU-select,eligible,eligible,eligible,eligible
56,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
56,IHME-CurveFit,eligible,eligible,eligible,eligible
56,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
56,IowaStateLW-STEM,eligible,eligible,eligible,eligible
56,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
56,LANL-GrowthRate,eligible,eligible,eligible,eligible
56,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
56,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
56,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
56,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
56,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
56,UCLA-SuEIR,eligible,eligible,eligible,eligible
56,UMass-MechBayes,eligible,eligible,eligible,eligible
56,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
56,UT-Mobility,eligible,eligible,eligible,eligible
56,YYG-ParamSearch,eligible,eligible,eligible,eligible
66,Auquan-SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
66,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
66,CovidAnalytics-DELPHI,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,CU-select,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,IHME-CurveFit,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,IowaStateLW-STEM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,JHU_IDD-CovidSP,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,LANL-GrowthRate,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,PSI-DRAFT,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
66,UA-EpiCovDA,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
66,UCLA-SuEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,UMass-MechBayes,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,USACE-ERDC_SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
66,YYG-ParamSearch,eligible,eligible,eligible,eligible
69,Auquan-SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
69,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
69,CovidAnalytics-DELPHI,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,CU-select,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,IHME-CurveFit,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,IowaStateLW-STEM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,JHU_IDD-CovidSP,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,LANL-GrowthRate,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,PSI-DRAFT,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
69,UA-EpiCovDA,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
69,UCLA-SuEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,UMass-MechBayes,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,USACE-ERDC_SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
69,YYG-ParamSearch,eligible,eligible,eligible,eligible
72,Auquan-SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
72,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
72,CovidAnalytics-DELPHI,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,CU-select,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,IHME-CurveFit,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,IowaStateLW-STEM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,JHU_IDD-CovidSP,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,LANL-GrowthRate,eligible,eligible,eligible,eligible
72,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
72,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
72,UA-EpiCovDA,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
72,UCLA-SuEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,UMass-MechBayes,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,USACE-ERDC_SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
72,YYG-ParamSearch,eligible,eligible,eligible,eligible
78,Auquan-SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
78,CAN-SEIR_CAN,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
78,CovidAnalytics-DELPHI,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,CU-select,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,IHME-CurveFit,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,Imperial-Ensemble2,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,IowaStateLW-STEM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,JHU_IDD-CovidSP,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,LANL-GrowthRate,eligible,eligible,eligible,eligible
78,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,PSI-DRAFT,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
78,UA-EpiCovDA,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
78,UCLA-SuEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,UMass-MechBayes,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,USACE-ERDC_SEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,UT-Mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
78,YYG-ParamSearch,eligible,eligible,eligible,eligible
US,Auquan-SEIR,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
US,CAN-SEIR_CAN,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
US,CovidAnalytics-DELPHI,eligible,eligible,eligible,eligible
US,CU-select,eligible,eligible,eligible,eligible
US,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
US,IHME-CurveFit,eligible,eligible,eligible,eligible
US,Imperial-Ensemble2,missing required forecasts,eligible,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
US,IowaStateLW-STEM,eligible,eligible,eligible,eligible
US,JHU_IDD-CovidSP,eligible,eligible,eligible,eligible
US,LANL-GrowthRate,eligible,eligible,eligible,eligible
US,MOBS-GLEAM_COVID,eligible,eligible,eligible,eligible
US,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,ineligible
US,PSI-DRAFT,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
US,SWC-TerminusCM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,Visual misalignment of predictive quantiles with JHU reference data.
US,UA-EpiCovDA,eligible,eligible,eligible,Visual misalignment of predictive quantiles with JHU reference data.
US,UCLA-SuEIR,eligible,eligible,eligible,eligible
US,UMass-MechBayes,eligible,eligible,eligible,eligible
US,USACE-ERDC_SEIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,ineligible
US,UT-Mobility,eligible,eligible,eligible,eligible
US,YYG-ParamSearch,eligible,eligible,eligible,eligible
