forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.3,38082,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.35,40704,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.4,43380,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.45,45847,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.5,48544,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,point,NA,48544,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.55,51098,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.6,53841,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.65,57072,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.7,60359,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.75,64478,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.8,68978,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.85,75509,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.9,84291,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.95,97689,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.975,110338,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PL,quantile,0.99,126369,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.01,259458,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.025,309205,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.05,352296,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.1,421352,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.15,474755,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.2,514762,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.25,562008,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.3,603698,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.35,646070,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.4,690231,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.45,738745,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.5,787108,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,point,NA,787108,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.55,840395,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.6,892849,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.65,949956,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.7,1022590,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.75,1091241,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.8,1193485,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.85,1317579,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.9,1507127,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.95,1810305,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.975,2061284,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,PT,quantile,0.99,2350399,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.01,35872,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.025,40085,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.05,46633,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.1,54566,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.15,60913,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.2,66379,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.25,71611,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.3,76821,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.35,82323,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.4,88441,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.45,93987,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.5,101015,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,point,NA,101015,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.55,107964,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.6,117176,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.65,127257,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.7,138558,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.75,151580,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.8,168597,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.85,190652,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.9,227096,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.95,277863,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.975,333733,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,RO,quantile,0.99,478495,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.01,119100,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.025,138472,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.05,156301,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.1,175704,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.15,191013,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.2,205584,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.25,218690,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.3,232554,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.35,246513,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.4,259595,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.45,272541,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.5,286364,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,point,NA,286364,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.55,301380,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.6,316946,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.65,333740,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.7,356787,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.75,379304,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.8,407404,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.85,444788,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.9,498574,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.95,578282,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.975,656495,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SE,quantile,0.99,792870,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.01,9926,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.025,11532,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.05,13508,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.1,15913,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.15,17661,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.2,19357,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.25,20788,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.3,22062,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.35,23751,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.4,25038,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.45,26465,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.5,28092,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,point,NA,28092,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.55,30126,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.6,32048,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.65,34050,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.7,36627,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.75,39409,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.8,43228,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.85,47867,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.9,54225,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.95,67790,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.975,82525,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SI,quantile,0.99,140079,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.01,0,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.025,0,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.05,1020,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.1,2934,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.15,4550,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.2,5759,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.25,6949,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.3,8077,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.35,8968,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.4,9981,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.45,10965,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.5,11964,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,point,NA,11964,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.55,12877,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.6,13895,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.65,14790,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.7,16038,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.75,17381,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.8,18793,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.85,20545,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.9,23113,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.95,28056,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.975,32843,forecast
2022-01-10,4 wk ahead inc case,2022-02-05,SK,quantile,0.99,39487,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.01,0,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.025,0,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.05,6,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.1,18,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.15,25,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.2,30,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.25,35,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.3,41,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.35,45,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.4,50,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.45,54,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.5,58,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,point,NA,58,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.55,63,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.6,68,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.65,73,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.7,79,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.75,85,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.8,91,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.85,100,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.9,112,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.95,135,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.975,156,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,AT,quantile,0.99,181,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.01,0,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.025,3,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.05,10,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.1,20,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.15,26,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.2,30,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.25,34,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.3,37,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.35,40,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.4,43,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.45,47,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.5,50,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,point,NA,50,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.55,53,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.6,56,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.65,59,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.7,63,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.75,67,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.8,71,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.85,77,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.9,84,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.95,96,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.975,108,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BE,quantile,0.99,121,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.01,149,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.025,216,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.05,285,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.1,367,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.15,422,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.2,473,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.25,525,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.3,565,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.35,607,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.4,654,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.45,694,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.5,740,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,point,NA,740,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.55,782,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.6,829,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.65,887,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.7,961,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.75,1044,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.8,1133,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.85,1251,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.9,1440,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.95,1826,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.975,2244,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,BG,quantile,0.99,2683,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.01,0,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.025,25,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.05,51,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.1,83,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.15,110,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.2,135,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.25,155,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.3,177,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.35,197,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.4,217,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.45,236,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.5,259,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,point,NA,259,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.55,285,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.6,306,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.65,334,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.7,364,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.75,399,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.8,447,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.85,512,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.9,594,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.95,761,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.975,948,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CH,quantile,0.99,1186,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.01,6,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.025,10,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.05,12,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.1,15,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.15,18,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.2,20,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.25,23,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.3,25,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.35,27,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.4,29,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.45,32,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.5,34,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,point,NA,34,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.55,37,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.6,39,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.65,42,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.7,45,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.75,48,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.8,53,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.85,60,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.9,69,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.95,84,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.975,98,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CY,quantile,0.99,132,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.01,86,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.025,108,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.05,129,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.1,153,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.15,172,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.2,187,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.25,200,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.3,213,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.35,225,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.4,237,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.45,249,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.5,261,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,point,NA,261,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.55,273,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.6,285,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.65,297,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.7,311,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.75,328,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.8,352,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.85,374,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.9,405,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.95,473,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.975,524,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,CZ,quantile,0.99,623,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.01,18,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.025,280,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.05,482,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.1,723,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.15,935,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.2,1091,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.25,1252,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.3,1402,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.35,1536,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.4,1673,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.45,1791,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.5,1925,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,point,NA,1925,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.55,2071,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.6,2247,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.65,2410,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.7,2600,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.75,2849,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.8,3115,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.85,3455,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.9,3901,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.95,4739,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.975,5754,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DE,quantile,0.99,6861,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.01,52,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.025,59,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.05,65,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.1,75,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.15,82,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.2,87,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.25,93,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.3,97,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.35,103,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.4,107,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.45,112,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.5,118,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,point,NA,118,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.55,123,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.6,129,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.65,136,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.7,143,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.75,152,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.8,162,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.85,173,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.9,191,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.95,219,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.975,247,forecast
2022-01-10,4 wk ahead inc death,2022-02-05,DK,quantile,0.99,288,forecast
