forecast_date,target,target_end_date,location,type,quantile, value ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.65, 520 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.7, 542 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.75, 565 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.8, 612 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.85, 659 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.9, 706 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.95, 753 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.975, 776 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,51,quantile,0.99, 881 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,point,NA," 7,737 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.01," 6,887 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.025," 7,256 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.05," 7,299 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.1," 7,386 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.15," 7,473 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.2," 7,560 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.25," 7,647 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.3," 7,665 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.35," 7,683 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.4," 7,701 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.45," 7,719 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.5," 7,737 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.55," 7,760 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.6," 7,782 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.65," 7,805 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.7," 7,827 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.75," 7,850 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.8," 8,046 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.85," 8,242 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.9," 8,438 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.95," 8,634 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.975," 8,732 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,51,quantile,0.99," 9,101 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,point,NA, 401 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.01, 223 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.025, 316 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.05, 317 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.1, 318 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.15, 319 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.2, 320 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.25, 321 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.3, 337 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.35, 353 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.4, 369 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.45, 385 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.5, 401 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.55, 421 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.6, 441 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.65, 461 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.7, 481 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.75, 501 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.8, 543 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.85, 584 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.9, 626 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.95, 667 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.975, 688 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,51,quantile,0.99, 781 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,point,NA," 8,138 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.01," 7,110 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.025," 7,572 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.05," 7,626 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.1," 7,734 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.15," 7,842 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.2," 7,950 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.25," 8,058 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.3," 8,074 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.35," 8,090 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.4," 8,106 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.45," 8,122 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.5," 8,138 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.55," 8,158 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.6," 8,178 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.65," 8,198 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.7," 8,218 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.75," 8,238 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.8," 8,501 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.85," 8,764 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.9," 9,026 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.95," 9,289 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.975," 9,420 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,51,quantile,0.99," 9,882 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,point,NA, 167 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.01, 26 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.025, 86 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.05, 91 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.1, 102 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.15, 112 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.2, 123 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.25, 134 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.3, 140 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.35, 147 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.4, 154 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.45, 160 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.5, 167 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.55, 175 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.6, 184 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.65, 192 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.7, 200 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.75, 209 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.8, 235 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.85, 260 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.9, 286 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.95, 312 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.975, 325 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,53,quantile,0.99, 385 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,point,NA," 4,452 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.01," 4,311 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.025," 4,371 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.05," 4,376 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.1," 4,387 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.15," 4,397 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.2," 4,408 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.25," 4,419 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.3," 4,425 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.35," 4,432 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.4," 4,439 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.45," 4,445 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.5," 4,452 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.55," 4,460 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.6," 4,469 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.65," 4,477 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.7," 4,485 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.75," 4,494 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.8," 4,520 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.85," 4,545 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.9," 4,571 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.95," 4,597 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.975," 4,610 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,53,quantile,0.99," 4,670 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,point,NA, 166 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.01, 68 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.025, 105 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.05, 108 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.1, 114 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.15, 120 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.2, 127 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.25, 133 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.3, 139 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.35, 146 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.4, 153 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.45, 159 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.5, 166 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.55, 174 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.6, 183 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.65, 191 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.7, 199 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.75, 208 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.8, 218 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.85, 229 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.9, 239 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.95, 250 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.975, 255 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,53,quantile,0.99, 293 ,,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,point,NA," 4,618 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.01," 4,379 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.025," 4,476 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.05," 4,488 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.1," 4,512 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.15," 4,536 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.2," 4,561 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.25," 4,585 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.3," 4,591 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.35," 4,598 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.4," 4,605 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.45," 4,611 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.5," 4,618 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.55," 4,626 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.6," 4,635 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.65," 4,643 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.7," 4,651 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.75," 4,660 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.8," 4,705 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.85," 4,751 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.9," 4,797 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.95," 4,842 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.975," 4,865 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,53,quantile,0.99," 4,962 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,point,NA, 179 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.01, 72 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.025, 121 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.05, 124 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.1, 128 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.15, 133 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.2, 138 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.25, 143 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.3, 150 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.35, 158 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.4, 165 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.45, 172 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.5, 179 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.55, 188 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.6, 197 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.65, 206 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.7, 215 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.75, 224 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.8, 245 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.85, 266 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.9, 287 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.95, 308 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.975, 319 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,53,quantile,0.99, 369 ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,point,NA," 4,797 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.01," 4,450 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.025," 4,597 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.05," 4,615 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.1," 4,652 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.15," 4,688 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.2," 4,725 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.25," 4,761 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.3," 4,768 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.35," 4,776 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.4," 4,783 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.45," 4,790 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.5," 4,797 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.55," 4,806 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.6," 4,815 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.65," 4,824 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.7," 4,833 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.75," 4,842 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.8," 4,918 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.85," 4,994 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.9," 5,070 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.95," 5,146 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.975," 5,184 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,53,quantile,0.99," 5,331 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,point,NA, 157 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.01, 62 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.025, 106 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.05, 108 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.1, 113 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.15, 117 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.2, 121 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.25, 126 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.3, 132 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.35, 138 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.4, 144 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.45, 151 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.5, 157 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.55, 165 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.6, 173 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.65, 181 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.7, 188 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.75, 196 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.8, 215 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.85, 234 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.9, 253 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.95, 272 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.975, 281 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,53,quantile,0.99, 325 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,point,NA," 4,954 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.01," 4,513 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.025," 4,703 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.05," 4,727 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.1," 4,776 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.15," 4,825 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.2," 4,874 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.25," 4,923 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.3," 4,929 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.35," 4,935 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.4," 4,941 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.45," 4,948 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.5," 4,954 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.55," 4,962 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.6," 4,970 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.65," 4,978 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.7," 4,985 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.75," 4,993 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.8," 5,098 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.85," 5,203 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.9," 5,308 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.95," 5,413 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.975," 5,465 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,53,quantile,0.99," 5,656 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,point,NA, 129 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.01, -   ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.025, 56 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.05, 61 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.1, 72 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.15, 82 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.2, 93 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.25, 103 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.3, 108 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.35, 114 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.4, 119 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,54,quantile,0.45, 124 ,,,,,,,,
