forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-10-04,1 wk ahead inc death,2021-10-09,RO,quantile,0.99,1455,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,point,NA,1310,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.010,957,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.025,1013,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.050,1061,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.100,1116,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.150,1153,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.200,1183,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.250,1208,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.300,1231,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.350,1252,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.400,1272,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.450,1291,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.500,1310,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.550,1329,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.600,1349,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.650,1369,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.700,1390,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.750,1412,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.800,1438,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.850,1467,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.900,1504,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.950,1560,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.975,1607,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,RO,quantile,0.99,1663,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,point,NA,1347,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.010,906,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.025,976,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.050,1035,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.100,1104,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.150,1151,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.200,1188,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.250,1219,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.300,1248,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.350,1274,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.400,1299,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.450,1323,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.500,1347,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.550,1371,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.600,1395,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.650,1420,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.700,1446,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.750,1475,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.800,1507,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.850,1544,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.900,1590,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.950,1659,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.975,1719,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,RO,quantile,0.99,1788,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,point,NA,1312,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.010,783,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.025,866,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.050,938,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.100,1021,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.150,1077,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.200,1121,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.250,1159,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.300,1193,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.350,1225,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.400,1255,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.450,1284,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.500,1312,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.550,1341,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.600,1370,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.650,1400,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.700,1431,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.750,1466,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.800,1504,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.850,1548,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.900,1604,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.950,1686,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.975,1758,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,RO,quantile,0.99,1841,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,point,NA,75150,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.010,60170,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.025,62529,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.050,64558,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.100,66898,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.150,68477,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.200,69732,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.250,70809,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.300,71776,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.350,72672,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.400,73521,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.450,74343,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.500,75150,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.550,75957,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.600,76778,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.650,77628,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.700,78523,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.750,79490,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.800,80567,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.850,81822,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.900,83402,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.950,85742,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.975,87771,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,RO,quantile,0.99,90130,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,point,NA,73652,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.010,53678,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.025,56823,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.050,59529,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.100,62649,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.150,64755,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.200,66428,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.250,67864,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.300,69153,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.350,70348,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.400,71480,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.450,72575,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.500,73652,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.550,74728,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.600,75823,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.650,76955,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.700,78150,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.750,79439,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.800,80875,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.850,82548,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.900,84654,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.950,87774,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.975,90480,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,RO,quantile,0.99,93625,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,point,NA,68517,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.010,43550,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.025,47482,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.050,50864,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.100,54764,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.150,57396,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.200,59488,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.250,61283,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.300,62895,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.350,64388,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.400,65803,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.450,67172,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.500,68517,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.550,69863,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.600,71231,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.650,72647,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.700,74140,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.750,75752,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.800,77547,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.850,79639,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.900,82271,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.950,86171,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.975,89553,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,RO,quantile,0.99,93484,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,point,NA,63081,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.010,33121,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.025,37839,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.050,41897,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.100,46577,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.150,49736,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.200,52246,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.250,54400,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.300,56334,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.350,58126,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.400,59825,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.450,61467,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.500,63081,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.550,64696,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.600,66338,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.650,68037,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.700,69828,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.750,71762,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.800,73916,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.850,76427,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.900,79585,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.950,84266,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.975,88324,forecast
2021-10-04,4 wk ahead inc case,2021-10-30,RO,quantile,0.99,93042,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,point,NA,54,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.010,25,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.025,29,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.050,33,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.100,38,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.150,41,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.200,44,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.250,46,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.300,48,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.350,49,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.400,51,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.450,53,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.500,54,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.550,56,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.600,57,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.650,59,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.700,61,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.750,63,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.800,65,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.850,67,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.900,71,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.950,75,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.975,79,forecast
2021-10-04,1 wk ahead inc death,2021-10-09,SK,quantile,0.99,84,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,point,NA,54,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.010,15,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.025,21,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.050,26,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.100,32,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.150,36,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.200,40,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.250,43,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.300,45,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.350,48,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.400,50,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.450,52,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.500,54,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.550,56,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.600,58,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.650,61,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.700,63,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.750,65,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.800,68,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.850,72,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.900,76,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.950,82,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.975,87,forecast
2021-10-04,2 wk ahead inc death,2021-10-16,SK,quantile,0.99,93,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,point,NA,50,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.010,1,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.025,8,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.050,15,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.100,23,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.150,28,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.200,32,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.250,36,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.300,39,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.350,42,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.400,44,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.450,47,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.500,50,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.550,52,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.600,55,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.650,58,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.700,61,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.750,64,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.800,68,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.850,72,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.900,77,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.950,85,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.975,91,forecast
2021-10-04,3 wk ahead inc death,2021-10-23,SK,quantile,0.99,99,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,point,NA,45,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.010,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.025,0,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.050,3,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.100,13,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.150,19,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.200,24,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.250,28,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.300,32,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.350,35,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.400,39,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.450,42,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.500,45,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.550,48,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.600,51,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.650,55,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.700,58,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.750,62,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.800,66,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.850,71,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.900,78,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.950,87,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.975,95,forecast
2021-10-04,4 wk ahead inc death,2021-10-30,SK,quantile,0.99,104,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,point,NA,6701,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.010,4480,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.025,4830,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.050,5130,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.100,5478,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.150,5712,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.200,5898,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.250,6058,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.300,6201,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.350,6334,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.400,6460,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.450,6582,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.500,6701,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.550,6821,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.600,6943,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.650,7069,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.700,7202,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.750,7345,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.800,7505,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.850,7691,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.900,7925,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.950,8272,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.975,8573,forecast
2021-10-04,1 wk ahead inc case,2021-10-09,SK,quantile,0.99,8923,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,point,NA,6377,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.010,3415,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.025,3881,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.050,4282,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.100,4745,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.150,5057,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.200,5306,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.250,5519,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.300,5710,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.350,5887,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.400,6055,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.450,6217,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.500,6377,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.550,6536,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.600,6699,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.650,6867,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.700,7044,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.750,7235,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.800,7448,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.850,7696,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.900,8009,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.950,8471,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.975,8873,forecast
2021-10-04,2 wk ahead inc case,2021-10-16,SK,quantile,0.99,9339,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,point,NA,5942,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.010,2239,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.025,2822,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.050,3324,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.100,3902,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.150,4293,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.200,4603,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.250,4869,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.300,5108,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.350,5330,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.400,5540,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.450,5743,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.500,5942,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.550,6142,forecast
2021-10-04,3 wk ahead inc case,2021-10-23,SK,quantile,0.600,6345,forecast
